Individual	DateOfCapture	LitterSize	Size	Hornlength	Bodymass	Glizz	SexualActivity	Sex	Family
97	27	NA	-0.50240848	-0.693365875	0.43327054	-0.50240848	1	not_sure	Klekek
97	45	NA	-0.77225617	-0.472798559	0.378102472	-0.77225617	2	not_sure	Klekek
97	51	NA	0.076508454	0.221045334	-0.371710792	0.076508454	2	not_sure	Klekek
98	33	NA	1.134378915	-1.557927001	-2.369007346	1.134378915	0	not_sure	Klekek
98	60	NA	2.090860287	0.136744878	-1.995180751	2.090860287	2	not_sure	Klekek
99	7	NA	1.569758949	1.209975598	1.49842172	1.569758949	3	not_sure	Klekek
99	54	NA	0.83510167	-2.266015122	1.423449447	0.83510167	0	not_sure	Klekek
99	62	NA	0.691963334	0.541148142	1.226633508	0.691963334	3	not_sure	Klekek
99	72	NA	0.181356449	-0.914980171	0.607062944	0.181356449	1	not_sure	Klekek
100	9	NA	0.865592163	0.916977091	0.129476401	0.865592163	3	not_sure	Klekek
100	28	NA	-0.513910908	-0.920010942	0.319698641	-0.513910908	1	not_sure	Klekek
100	37	NA	-0.583164822	-0.860625956	0.383700969	-0.583164822	1	not_sure	Klekek
100	52	NA	1.059428783	-0.258653761	0.635120024	1.059428783	2	not_sure	Klekek
100	58	NA	-1.03249688	-1.101739144	0.771447701	-1.03249688	1	not_sure	Klekek
100	64	NA	-0.374150932	-0.582363557	0.523411922	-0.374150932	1	not_sure	Klekek
100	65	NA	0.010433471	-0.490006807	0.608887547	0.010433471	2	not_sure	Klekek
100	66	NA	0.186178798	-0.92147458	1.012395929	0.186178798	1	not_sure	Klekek
100	73	NA	-0.348415353	-1.63257165	0.755440601	-0.348415353	0	not_sure	Klekek
87	19	NA	2.112178344	0.190322725	-0.234133061	2.112178344	2	not_sure	Scarlet
87	57	NA	1.710698152	-0.520800496	-0.514486303	1.710698152	1	not_sure	Scarlet
88	39	NA	-1.139938802	-2.017371739	-1.208946036	-1.139938802	0	not_sure	Scarlet
88	75	NA	1.018539548	-0.834672886	0.256876666	1.018539548	1	not_sure	Scarlet
89	64	NA	0.960432131	-0.582363557	1.268327027	0.960432131	1	not_sure	Scarlet
92	58	NA	0.632981657	-1.101739144	1.575932785	0.632981657	1	not_sure	Klekek
94	6	NA	1.955015714	0.53526369	-1.151473216	1.955015714	3	not_sure	Klekek
94	13	NA	-0.062669912	-0.871037282	-0.048457249	-0.062669912	1	not_sure	Klekek
94	52	NA	0.421451058	-0.258653761	-0.208987114	0.421451058	2	not_sure	Klekek
94	57	NA	0.204415141	-0.520800496	-0.378327614	0.204415141	1	not_sure	Klekek
94	71	NA	-0.312280862	-0.545369656	0.206867719	-0.312280862	1	not_sure	Klekek
94	79	NA	1.140201452	-0.879103193	-0.481318367	1.140201452	1	not_sure	Klekek
94	93	NA	0.645772456	-0.436399323	-0.606854287	0.645772456	2	not_sure	Klekek
94	100	NA	0.315344801	-0.723699562	-0.022984453	0.315344801	1	not_sure	Klekek
95	58	NA	0.726572649	-1.101739144	-1.329812026	0.726572649	1	not_sure	Klekek
95	64	NA	1.857002435	-0.582363557	-0.970126677	1.857002435	1	not_sure	Klekek
96	16	NA	1.027579185	-0.93606162	-0.865939145	1.027579185	1	not_sure	Klekek
96	35	NA	1.560170258	0.327640741	-0.197058263	1.560170258	2	not_sure	Klekek
96	37	NA	0.645197502	-0.860625956	-0.59008322	0.645197502	1	not_sure	Klekek
96	61	NA	0.20055892	-1.72273929	-0.827475995	0.20055892	0	not_sure	Klekek
96	82	NA	1.081996553	-0.485534851	-0.528015902	1.081996553	2	not_sure	Klekek
96	87	NA	0.304286066	-0.87651321	-0.980414457	0.304286066	1	not_sure	Klekek
96	93	NA	0.949441304	-0.436399323	-0.289355006	0.949441304	2	not_sure	Klekek
97	28	NA	-0.191344099	-0.920010942	0.067171008	-0.191344099	1	not_sure	Klekek
97	33	NA	-0.118945128	-1.557927001	1.023481272	-0.118945128	0	not_sure	Klekek
97	54	NA	-0.293323273	-2.266015122	1.124306347	-0.293323273	0	not_sure	Klekek
97	55	NA	1.293906721	-0.104531934	-0.935457765	1.293906721	2	not_sure	Klekek
97	81	NA	3.011597552	-0.067054644	-2.492619188	3.011597552	2	not_sure	Klekek
99	93	NA	1.868428127	-0.436399323	1.776409513	1.868428127	2	not_sure	Klekek
100	76	NA	0.582591614	-0.619058622	0.48685702	0.582591614	1	not_sure	Klekek
89	70	NA	1.4165766	-1.38035652	1.741715347	1.4165766	1	not_sure	Scarlet
90	3	NA	0.969969199	-1.704059553	1.084715476	0.969969199	0	not_sure	Scarlet
94	10	NA	1.796007698	-0.919341637	-0.277419016	1.796007698	1	not_sure	Klekek
94	30	NA	1.228507842	-1.192432906	-0.15938419	1.228507842	1	not_sure	Klekek
96	33	NA	0.924395909	-1.557927001	-1.095766851	0.924395909	0	not_sure	Klekek
94	3	NA	1.669592073	-1.704059553	-0.419774636	1.669592073	0	not_sure	Klekek
